,endpoint,message,data
112,Historical Options,success,"{'contractID': 'IBM110122C00145000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '145.00', 'type': 'call', 'last': '4.00', 'mark': '4.00', 'bid': '3.95', 'bid_size': '142', 'ask': '4.05', 'ask_size': '43', 'volume': '268', 'open_interest': '11344', 'date': '2010-11-15', 'implied_volatility': '0.18614', 'delta': '0.47120', 'gamma': '0.03448', 'theta': '-0.12458', 'vega': '0.24669', 'rho': '0.11864'}"
113,Historical Options,success,"{'contractID': 'IBM110122P00145000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '145.00', 'type': 'put', 'last': '5.39', 'mark': '5.33', 'bid': '5.25', 'bid_size': '95', 'ask': '5.40', 'ask_size': '448', 'volume': '59', 'open_interest': '2780', 'date': '2010-11-15', 'implied_volatility': '0.18721', 'delta': '-0.52845', 'gamma': '0.03428', 'theta': '-0.12225', 'vega': '0.24671', 'rho': '-0.15135'}"
114,Historical Options,success,"{'contractID': 'IBM110122C00150000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '150.00', 'type': 'call', 'last': '2.04', 'mark': '2.05', 'bid': '2.03', 'bid_size': '14', 'ask': '2.07', 'ask_size': '36', 'volume': '328', 'open_interest': '14577', 'date': '2010-11-15', 'implied_volatility': '0.17882', 'delta': '0.30235', 'gamma': '0.03147', 'theta': '-0.10469', 'vega': '0.21632', 'rho': '0.07709'}"
115,Historical Options,success,"{'contractID': 'IBM110122P00150000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '150.00', 'type': 'put', 'last': '8.17', 'mark': '8.38', 'bid': '8.30', 'bid_size': '49', 'ask': '8.45', 'ask_size': '405', 'volume': '11', 'open_interest': '1205', 'date': '2010-11-15', 'implied_volatility': '0.18019', 'delta': '-0.69607', 'gamma': '0.03130', 'theta': '-0.10259', 'vega': '0.21683', 'rho': '-0.20188'}"
116,Historical Options,success,"{'contractID': 'IBM110122C00155000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '155.00', 'type': 'call', 'last': '0.99', 'mark': '0.94', 'bid': '0.92', 'bid_size': '109', 'ask': '0.96', 'ask_size': '22', 'volume': '185', 'open_interest': '6438', 'date': '2010-11-15', 'implied_volatility': '0.17532', 'delta': '0.16781', 'gamma': '0.02309', 'theta': '-0.07369', 'vega': '0.15559', 'rho': '0.04316'}"
117,Historical Options,success,"{'contractID': 'IBM110122P00155000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '155.00', 'type': 'put', 'last': '6.05', 'mark': '12.22', 'bid': '12.10', 'bid_size': '320', 'ask': '12.35', 'ask_size': '306', 'volume': '0', 'open_interest': '575', 'date': '2010-11-15', 'implied_volatility': '0.17410', 'delta': '-0.83401', 'gamma': '0.02309', 'theta': '-0.06942', 'vega': '0.15450', 'rho': '-0.24595'}"
118,Historical Options,success,"{'contractID': 'IBM110122C00160000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '160.00', 'type': 'call', 'last': '0.42', 'mark': '0.42', 'bid': '0.40', 'bid_size': '34', 'ask': '0.44', 'ask_size': '61', 'volume': '105', 'open_interest': '3744', 'date': '2010-11-15', 'implied_volatility': '0.17715', 'delta': '0.08576', 'gamma': '0.01426', 'theta': '-0.04642', 'vega': '0.09712', 'rho': '0.02217'}"
119,Historical Options,success,"{'contractID': 'IBM110122P00160000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '160.00', 'type': 'put', 'last': '16.75', 'mark': '16.55', 'bid': '16.25', 'bid_size': '296', 'ask': '16.85', 'ask_size': '185', 'volume': '22', 'open_interest': '1062', 'date': '2010-11-15', 'implied_volatility': '0.15779', 'delta': '-0.93871', 'gamma': '0.01238', 'theta': '-0.02862', 'vega': '0.07510', 'rho': '-0.28203'}"
120,Historical Options,success,"{'contractID': 'IBM110122C00165000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '165.00', 'type': 'call', 'last': '0.17', 'mark': '0.18', 'bid': '0.17', 'bid_size': '28', 'ask': '0.20', 'ask_size': '54', 'volume': '114', 'open_interest': '2129', 'date': '2010-11-15', 'implied_volatility': '0.18004', 'delta': '0.04092', 'gamma': '0.00786', 'theta': '-0.02642', 'vega': '0.05442', 'rho': '0.01062'}"
121,Historical Options,success,"{'contractID': 'IBM110122P00165000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '165.00', 'type': 'put', 'last': '13.45', 'mark': '21.25', 'bid': '20.10', 'bid_size': '62', 'ask': '22.40', 'ask_size': '59', 'volume': '0', 'open_interest': '21', 'date': '2010-11-15', 'implied_volatility': '0.03459', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00346', 'vega': '0.00000', 'rho': '-0.30728'}"
122,Historical Options,success,"{'contractID': 'IBM110122C00170000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '170.00', 'type': 'call', 'last': '0.09', 'mark': '0.10', 'bid': '0.08', 'bid_size': '6', 'ask': '0.11', 'ask_size': '31', 'volume': '15', 'open_interest': '696', 'date': '2010-11-15', 'implied_volatility': '0.19147', 'delta': '0.02315', 'gamma': '0.00462', 'theta': '-0.01752', 'vega': '0.03397', 'rho': '0.00601'}"
123,Historical Options,success,"{'contractID': 'IBM110122P00170000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '170.00', 'type': 'put', 'last': '26.40', 'mark': '26.40', 'bid': '26.30', 'bid_size': '100', 'ask': '26.50', 'ask_size': '217', 'volume': '16', 'open_interest': '1603', 'date': '2010-11-15', 'implied_volatility': '0.19330', 'delta': '-0.97575', 'gamma': '0.00475', 'theta': '-0.01483', 'vega': '0.03532', 'rho': '-0.31030'}"
124,Historical Options,success,"{'contractID': 'IBM110122C00175000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '175.00', 'type': 'call', 'last': '0.03', 'mark': '0.06', 'bid': '0.04', 'bid_size': '29', 'ask': '0.07', 'ask_size': '19', 'volume': '0', 'open_interest': '775', 'date': '2010-11-15', 'implied_volatility': '0.20352', 'delta': '0.01391', 'gamma': '0.00281', 'theta': '-0.01206', 'vega': '0.02201', 'rho': '0.00361'}"
125,Historical Options,success,"{'contractID': 'IBM110122P00175000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '175.00', 'type': 'put', 'last': '20.40', 'mark': '31.18', 'bid': '29.75', 'bid_size': '57', 'ask': '32.60', 'ask_size': '239', 'volume': '0', 'open_interest': '96', 'date': '2010-11-15', 'implied_volatility': '0.05078', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00367', 'vega': '0.00000', 'rho': '-0.32590'}"
126,Historical Options,success,"{'contractID': 'IBM110122C00180000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '180.00', 'type': 'call', 'last': '0.03', 'mark': '0.04', 'bid': '0.01', 'bid_size': '27', 'ask': '0.08', 'ask_size': '194', 'volume': '0', 'open_interest': '760', 'date': '2010-11-15', 'implied_volatility': '0.21678', 'delta': '0.00912', 'gamma': '0.00183', 'theta': '-0.00890', 'vega': '0.01525', 'rho': '0.00237'}"
127,Historical Options,success,"{'contractID': 'IBM110122P00180000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '180.00', 'type': 'put', 'last': '0.00', 'mark': '35.95', 'bid': '33.95', 'bid_size': '57', 'ask': '37.95', 'ask_size': '11', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.05888', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00378', 'vega': '0.00000', 'rho': '-0.33521'}"
128,Historical Options,success,"{'contractID': 'IBM110122C00185000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '185.00', 'type': 'call', 'last': '0.02', 'mark': '0.01', 'bid': '0.00', 'bid_size': '0', 'ask': '0.13', 'ask_size': '27', 'volume': '0', 'open_interest': '365', 'date': '2010-11-15', 'implied_volatility': '0.20687', 'delta': '0.00268', 'gamma': '0.00064', 'theta': '-0.00285', 'vega': '0.00512', 'rho': '0.00070'}"
129,Historical Options,success,"{'contractID': 'IBM110122P00185000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '185.00', 'type': 'put', 'last': '0.00', 'mark': '40.95', 'bid': '38.90', 'bid_size': '25', 'ask': '43.00', 'ask_size': '5', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.06698', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00388', 'vega': '0.00000', 'rho': '-0.34452'}"
130,Historical Options,success,"{'contractID': 'IBM110122C00190000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '190.00', 'type': 'call', 'last': '0.05', 'mark': '0.01', 'bid': '0.00', 'bid_size': '0', 'ask': '0.13', 'ask_size': '27', 'volume': '0', 'open_interest': '386', 'date': '2010-11-15', 'implied_volatility': '0.22623', 'delta': '0.00246', 'gamma': '0.00055', 'theta': '-0.00289', 'vega': '0.00475', 'rho': '0.00064'}"
131,Historical Options,success,"{'contractID': 'IBM110122P00190000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '190.00', 'type': 'put', 'last': '0.00', 'mark': '45.95', 'bid': '43.90', 'bid_size': '25', 'ask': '48.00', 'ask_size': '5', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.07507', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00399', 'vega': '0.00000', 'rho': '-0.35383'}"
132,Historical Options,success,"{'contractID': 'IBM110122C00195000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '195.00', 'type': 'call', 'last': '0.01', 'mark': '0.01', 'bid': '0.00', 'bid_size': '0', 'ask': '0.12', 'ask_size': '62', 'volume': '0', 'open_interest': '242', 'date': '2010-11-15', 'implied_volatility': '0.24498', 'delta': '0.00230', 'gamma': '0.00047', 'theta': '-0.00294', 'vega': '0.00445', 'rho': '0.00060'}"
133,Historical Options,success,"{'contractID': 'IBM110122P00195000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '195.00', 'type': 'put', 'last': '36.78', 'mark': '50.95', 'bid': '48.90', 'bid_size': '30', 'ask': '53.00', 'ask_size': '5', 'volume': '0', 'open_interest': '10', 'date': '2010-11-15', 'implied_volatility': '0.08317', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00409', 'vega': '0.00000', 'rho': '-0.36315'}"
134,Historical Options,success,"{'contractID': 'IBM110122C00200000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '200.00', 'type': 'call', 'last': '0.00', 'mark': '0.01', 'bid': '0.00', 'bid_size': '0', 'ask': '0.11', 'ask_size': '63', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.26312', 'delta': '0.00216', 'gamma': '0.00042', 'theta': '-0.00298', 'vega': '0.00421', 'rho': '0.00056'}"
135,Historical Options,success,"{'contractID': 'IBM110122P00200000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '200.00', 'type': 'put', 'last': '35.75', 'mark': '55.95', 'bid': '53.90', 'bid_size': '30', 'ask': '58.00', 'ask_size': '5', 'volume': '0', 'open_interest': '5', 'date': '2010-11-15', 'implied_volatility': '0.09127', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00420', 'vega': '0.00000', 'rho': '-0.37246'}"
136,Historical Options,success,"{'contractID': 'IBM110122C00210000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '210.00', 'type': 'call', 'last': '0.00', 'mark': '0.01', 'bid': '0.00', 'bid_size': '0', 'ask': '0.11', 'ask_size': '28', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.29757', 'delta': '0.00193', 'gamma': '0.00033', 'theta': '-0.00304', 'vega': '0.00380', 'rho': '0.00050'}"
137,Historical Options,success,"{'contractID': 'IBM110122P00210000', 'symbol': 'IBM', 'expiration': '2011-01-22', 'strike': '210.00', 'type': 'put', 'last': '0.00', 'mark': '65.95', 'bid': '63.90', 'bid_size': '27', 'ask': '68.00', 'ask_size': '5', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.10746', 'delta': '-1.00000', 'gamma': '0.00000', 'theta': '0.00441', 'vega': '0.00000', 'rho': '-0.39108'}"
138,Historical Options,success,"{'contractID': 'IBM110416C00065000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '65.00', 'type': 'call', 'last': '0.00', 'mark': '79.05', 'bid': '77.00', 'bid_size': '5', 'ask': '81.10', 'ask_size': '15', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.62470', 'delta': '0.98502', 'gamma': '0.00065', 'theta': '-0.02761', 'vega': '0.03506', 'rho': '0.26002'}"
139,Historical Options,success,"{'contractID': 'IBM110416P00065000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '65.00', 'type': 'put', 'last': '0.05', 'mark': '0.10', 'bid': '0.04', 'bid_size': '32', 'ask': '0.15', 'ask_size': '22', 'volume': '0', 'open_interest': '628', 'date': '2010-11-15', 'implied_volatility': '0.52226', 'delta': '-0.00580', 'gamma': '0.00034', 'theta': '-0.00958', 'vega': '0.01530', 'rho': '-0.00389'}"
140,Historical Options,success,"{'contractID': 'IBM110416C00070000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '70.00', 'type': 'call', 'last': '0.00', 'mark': '74.05', 'bid': '72.00', 'bid_size': '15', 'ask': '76.10', 'ask_size': '20', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.57058', 'delta': '0.98377', 'gamma': '0.00077', 'theta': '-0.02714', 'vega': '0.03756', 'rho': '0.28009'}"
141,Historical Options,success,"{'contractID': 'IBM110416P00070000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '70.00', 'type': 'put', 'last': '0.08', 'mark': '0.11', 'bid': '0.07', 'bid_size': '20', 'ask': '0.15', 'ask_size': '20', 'volume': '0', 'open_interest': '235', 'date': '2010-11-15', 'implied_volatility': '0.48278', 'delta': '-0.00683', 'gamma': '0.00043', 'theta': '-0.01023', 'vega': '0.01769', 'rho': '-0.00455'}"
142,Historical Options,success,"{'contractID': 'IBM110416C00075000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '75.00', 'type': 'call', 'last': '0.00', 'mark': '69.08', 'bid': '67.00', 'bid_size': '15', 'ask': '71.15', 'ask_size': '20', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.52744', 'delta': '0.98133', 'gamma': '0.00093', 'theta': '-0.02832', 'vega': '0.04234', 'rho': '0.29933'}"
143,Historical Options,success,"{'contractID': 'IBM110416P00075000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '75.00', 'type': 'put', 'last': '0.16', 'mark': '0.15', 'bid': '0.13', 'bid_size': '29', 'ask': '0.16', 'ask_size': '17', 'volume': '54', 'open_interest': '344', 'date': '2010-11-15', 'implied_volatility': '0.45885', 'delta': '-0.00950', 'gamma': '0.00060', 'theta': '-0.01298', 'vega': '0.02362', 'rho': '-0.00631'}"
144,Historical Options,success,"{'contractID': 'IBM110416C00080000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '80.00', 'type': 'call', 'last': '0.00', 'mark': '64.08', 'bid': '62.00', 'bid_size': '15', 'ask': '66.15', 'ask_size': '20', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.47988', 'delta': '0.97970', 'gamma': '0.00110', 'theta': '-0.02779', 'vega': '0.04545', 'rho': '0.31918'}"
145,Historical Options,success,"{'contractID': 'IBM110416P00080000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '80.00', 'type': 'put', 'last': '0.21', 'mark': '0.20', 'bid': '0.18', 'bid_size': '19', 'ask': '0.21', 'ask_size': '16', 'volume': '42', 'open_interest': '135', 'date': '2010-11-15', 'implied_volatility': '0.43522', 'delta': '-0.01296', 'gamma': '0.00083', 'theta': '-0.01613', 'vega': '0.03094', 'rho': '-0.00858'}"
146,Historical Options,success,"{'contractID': 'IBM110416C00085000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '85.00', 'type': 'call', 'last': '0.00', 'mark': '59.20', 'bid': '57.20', 'bid_size': '23', 'ask': '61.20', 'ask_size': '43', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.45763', 'delta': '0.97302', 'gamma': '0.00147', 'theta': '-0.03341', 'vega': '0.05773', 'rho': '0.33550'}"
147,Historical Options,success,"{'contractID': 'IBM110416P00085000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '85.00', 'type': 'put', 'last': '0.18', 'mark': '0.26', 'bid': '0.24', 'bid_size': '16', 'ask': '0.28', 'ask_size': '20', 'volume': '0', 'open_interest': '123', 'date': '2010-11-15', 'implied_volatility': '0.41113', 'delta': '-0.01728', 'gamma': '0.00112', 'theta': '-0.01950', 'vega': '0.03963', 'rho': '-0.01142'}"
148,Historical Options,success,"{'contractID': 'IBM110416C00090000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '90.00', 'type': 'call', 'last': '0.00', 'mark': '54.15', 'bid': '52.25', 'bid_size': '39', 'ask': '56.05', 'ask_size': '35', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.40534', 'delta': '0.97266', 'gamma': '0.00168', 'theta': '-0.03021', 'vega': '0.05839', 'rho': '0.35631'}"
149,Historical Options,success,"{'contractID': 'IBM110416P00090000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '90.00', 'type': 'put', 'last': '0.15', 'mark': '0.32', 'bid': '0.30', 'bid_size': '51', 'ask': '0.35', 'ask_size': '16', 'volume': '0', 'open_interest': '356', 'date': '2010-11-15', 'implied_volatility': '0.38446', 'delta': '-0.02211', 'gamma': '0.00148', 'theta': '-0.02248', 'vega': '0.04886', 'rho': '-0.01456'}"
150,Historical Options,success,"{'contractID': 'IBM110416C00095000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '95.00', 'type': 'call', 'last': '22.30', 'mark': '49.38', 'bid': '47.35', 'bid_size': '27', 'ask': '51.40', 'ask_size': '45', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.39619', 'delta': '0.95979', 'gamma': '0.00236', 'theta': '-0.04001', 'vega': '0.08021', 'rho': '0.36848'}"
151,Historical Options,success,"{'contractID': 'IBM110416P00095000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '95.00', 'type': 'put', 'last': '0.18', 'mark': '0.43', 'bid': '0.41', 'bid_size': '32', 'ask': '0.45', 'ask_size': '64', 'volume': '0', 'open_interest': '1089', 'date': '2010-11-15', 'implied_volatility': '0.36449', 'delta': '-0.03012', 'gamma': '0.00202', 'theta': '-0.02759', 'vega': '0.06328', 'rho': '-0.01981'}"
152,Historical Options,success,"{'contractID': 'IBM110416C00100000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '100.00', 'type': 'call', 'last': '18.45', 'mark': '44.27', 'bid': '42.40', 'bid_size': '68', 'ask': '46.15', 'ask_size': '108', 'volume': '0', 'open_interest': '0', 'date': '2010-11-15', 'implied_volatility': '0.34101', 'delta': '0.96076', 'gamma': '0.00268', 'theta': '-0.03416', 'vega': '0.07863', 'rho': '0.39035'}"
153,Historical Options,success,"{'contractID': 'IBM110416P00100000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '100.00', 'type': 'put', 'last': '0.22', 'mark': '0.55', 'bid': '0.53', 'bid_size': '54', 'ask': '0.58', 'ask_size': '56', 'volume': '0', 'open_interest': '626', 'date': '2010-11-15', 'implied_volatility': '0.34208', 'delta': '-0.03964', 'gamma': '0.00270', 'theta': '-0.03244', 'vega': '0.07930', 'rho': '-0.02601'}"
154,Historical Options,success,"{'contractID': 'IBM110416C00105000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '105.00', 'type': 'call', 'last': '17.93', 'mark': '39.45', 'bid': '37.60', 'bid_size': '49', 'ask': '41.30', 'ask_size': '92', 'volume': '0', 'open_interest': '11', 'date': '2010-11-15', 'implied_volatility': '0.32135', 'delta': '0.94727', 'gamma': '0.00361', 'theta': '-0.04051', 'vega': '0.09973', 'rho': '0.40235'}"
155,Historical Options,success,"{'contractID': 'IBM110416P00105000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '105.00', 'type': 'put', 'last': '0.70', 'mark': '0.73', 'bid': '0.71', 'bid_size': '16', 'ask': '0.75', 'ask_size': '30', 'volume': '10', 'open_interest': '758', 'date': '2010-11-15', 'implied_volatility': '0.32257', 'delta': '-0.05331', 'gamma': '0.00363', 'theta': '-0.03878', 'vega': '0.10059', 'rho': '-0.03493'}"
156,Historical Options,success,"{'contractID': 'IBM110416C00110000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '110.00', 'type': 'call', 'last': '18.00', 'mark': '34.42', 'bid': '33.65', 'bid_size': '331', 'ask': '35.20', 'ask_size': '292', 'volume': '0', 'open_interest': '196', 'date': '2010-11-15', 'implied_volatility': '0.27928', 'delta': '0.94243', 'gamma': '0.00445', 'theta': '-0.03796', 'vega': '0.10689', 'rho': '0.42040'}"
157,Historical Options,success,"{'contractID': 'IBM110416P00110000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '110.00', 'type': 'put', 'last': '0.91', 'mark': '0.96', 'bid': '0.94', 'bid_size': '104', 'ask': '0.99', 'ask_size': '75', 'volume': '81', 'open_interest': '4267', 'date': '2010-11-15', 'implied_volatility': '0.30290', 'delta': '-0.07115', 'gamma': '0.00484', 'theta': '-0.04560', 'vega': '0.12603', 'rho': '-0.04656'}"
158,Historical Options,success,"{'contractID': 'IBM110416C00115000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '115.00', 'type': 'call', 'last': '15.88', 'mark': '29.70', 'bid': '29.55', 'bid_size': '59', 'ask': '29.85', 'ask_size': '323', 'volume': '0', 'open_interest': '528', 'date': '2010-11-15', 'implied_volatility': '0.26312', 'delta': '0.91920', 'gamma': '0.00614', 'theta': '-0.04601', 'vega': '0.13884', 'rho': '0.42616'}"
159,Historical Options,success,"{'contractID': 'IBM110416P00115000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '115.00', 'type': 'put', 'last': '1.28', 'mark': '1.29', 'bid': '1.27', 'bid_size': '44', 'ask': '1.32', 'ask_size': '114', 'volume': '3', 'open_interest': '6205', 'date': '2010-11-15', 'implied_volatility': '0.28537', 'delta': '-0.09605', 'gamma': '0.00644', 'theta': '-0.05380', 'vega': '0.15795', 'rho': '-0.06283'}"
160,Historical Options,success,"{'contractID': 'IBM110416C00120000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '120.00', 'type': 'call', 'last': '25.50', 'mark': '25.04', 'bid': '24.95', 'bid_size': '33', 'ask': '25.13', 'ask_size': '37', 'volume': '12', 'open_interest': '490', 'date': '2010-11-15', 'implied_volatility': '0.24452', 'delta': '0.88953', 'gamma': '0.00832', 'theta': '-0.05349', 'vega': '0.17484', 'rho': '0.42781'}"
161,Historical Options,success,"{'contractID': 'IBM110416P00120000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '120.00', 'type': 'put', 'last': '1.70', 'mark': '1.75', 'bid': '1.73', 'bid_size': '32', 'ask': '1.77', 'ask_size': '57', 'volume': '30', 'open_interest': '3360', 'date': '2010-11-15', 'implied_volatility': '0.26891', 'delta': '-0.12966', 'gamma': '0.00847', 'theta': '-0.06277', 'vega': '0.19573', 'rho': '-0.08484'}"
162,Historical Options,success,"{'contractID': 'IBM110416C00125000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '125.00', 'type': 'call', 'last': '10.93', 'mark': '20.65', 'bid': '20.55', 'bid_size': '130', 'ask': '20.75', 'ask_size': '198', 'volume': '0', 'open_interest': '664', 'date': '2010-11-15', 'implied_volatility': '0.23263', 'delta': '0.84298', 'gamma': '0.01115', 'theta': '-0.06433', 'vega': '0.22277', 'rho': '0.41825'}"
163,Historical Options,success,"{'contractID': 'IBM110416P00125000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '125.00', 'type': 'put', 'last': '2.30', 'mark': '2.39', 'bid': '2.37', 'bid_size': '31', 'ask': '2.41', 'ask_size': '27', 'volume': '14', 'open_interest': '4994', 'date': '2010-11-15', 'implied_volatility': '0.25382', 'delta': '-0.17468', 'gamma': '0.01094', 'theta': '-0.07216', 'vega': '0.23866', 'rho': '-0.11444'}"
164,Historical Options,success,"{'contractID': 'IBM110416C00130000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '130.00', 'type': 'call', 'last': '16.90', 'mark': '16.50', 'bid': '16.40', 'bid_size': '251', 'ask': '16.60', 'ask_size': '109', 'volume': '11', 'open_interest': '1135', 'date': '2010-11-15', 'implied_volatility': '0.22074', 'delta': '0.78165', 'gamma': '0.01441', 'theta': '-0.07444', 'vega': '0.27327', 'rho': '0.39886'}"
165,Historical Options,success,"{'contractID': 'IBM110416P00130000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '130.00', 'type': 'put', 'last': '3.20', 'mark': '3.27', 'bid': '3.25', 'bid_size': '103', 'ask': '3.30', 'ask_size': '14', 'volume': '17', 'open_interest': '3499', 'date': '2010-11-15', 'implied_volatility': '0.23964', 'delta': '-0.23326', 'gamma': '0.01378', 'theta': '-0.08085', 'vega': '0.28368', 'rho': '-0.15315'}"
166,Historical Options,success,"{'contractID': 'IBM110416C00135000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '135.00', 'type': 'call', 'last': '12.70', 'mark': '12.68', 'bid': '12.60', 'bid_size': '135', 'ask': '12.75', 'ask_size': '22', 'volume': '3', 'open_interest': '1694', 'date': '2010-11-15', 'implied_volatility': '0.20946', 'delta': '0.70298', 'gamma': '0.01783', 'theta': '-0.08254', 'vega': '0.32083', 'rho': '0.36770'}"
167,Historical Options,success,"{'contractID': 'IBM110416P00135000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '135.00', 'type': 'put', 'last': '4.35', 'mark': '4.55', 'bid': '4.50', 'bid_size': '11', 'ask': '4.60', 'ask_size': '479', 'volume': '61', 'open_interest': '2852', 'date': '2010-11-15', 'implied_volatility': '0.22882', 'delta': '-0.30858', 'gamma': '0.01660', 'theta': '-0.08864', 'vega': '0.32636', 'rho': '-0.20353'}"
168,Historical Options,success,"{'contractID': 'IBM110416C00140000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '140.00', 'type': 'call', 'last': '9.37', 'mark': '9.35', 'bid': '9.30', 'bid_size': '14', 'ask': '9.40', 'ask_size': '252', 'volume': '62', 'open_interest': '1534', 'date': '2010-11-15', 'implied_volatility': '0.20062', 'delta': '0.60632', 'gamma': '0.02069', 'theta': '-0.08752', 'vega': '0.35658', 'rho': '0.32375'}"
169,Historical Options,success,"{'contractID': 'IBM110416P00140000', 'symbol': 'IBM', 'expiration': '2011-04-16', 'strike': '140.00', 'type': 'put', 'last': '6.19', 'mark': '6.20', 'bid': '6.15', 'bid_size': '63', 'ask': '6.25', 'ask_size': '132', 'volume': '72', 'open_interest': '4566', 'date': '2010-11-15', 'implied_volatility': '0.21769', 'delta': '-0.39775', 'gamma': '0.01912', 'theta': '-0.09213', 'vega': '0.35758', 'rho': '-0.26373'}"
